individual,KC,n_opp,mean_time_btw_opp
Stu_3c5468803b7ec059da6f8ae3196fd856,response_to+ask,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_to+graduate,4,1.33333333333333
Stu_3c5468803b7ec059da6f8ae3196fd856,response_to+introduce,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_to+smoke,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_to+walk+2,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_to+want,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_train,3,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_two,4,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_upstairs,3,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_view,3,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_warm,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_west,3,1.5
Stu_3c5468803b7ec059da6f8ae3196fd856,response_what,4,1.33333333333333
Stu_3c5468803b7ec059da6f8ae3196fd856,response_where,3,1.5
Stu_3c5468803b7ec059da6f8ae3196fd856,response_xia4yu3,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_xing1qi1,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_yi1sheng1,2,1
Stu_3c5468803b7ec059da6f8ae3196fd856,response_yu2kuai4,3,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_above,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_abroad,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_airport,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_all,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_bang4,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_basketball,4,1.66666666666667
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_before,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_big,4,1.66666666666667
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_birthday,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_bottle,4,1.66666666666667
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_busy,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_che1,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_coach,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_comfortable,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_company,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_computer,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_correct,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_cup,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_fang2zu1,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_fast,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_father,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_few,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_four,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_friend,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_gong1cheng2,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_gong1zuo4,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_hai3bian1,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_happy,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_hundred,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_inside,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_ke3le4,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_kitchen,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_lao3ban3,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_letter,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_map,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_mei3li4,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_middle,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_mister,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_money,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_movie,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_name,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_ni3,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_now,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_red,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_shirt,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_summer,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_ticket,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_time,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+ask,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+buy,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+cough,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+do,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+love,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+practice,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+rain,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+see,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_to+speak,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_tomorrow,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_two,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_upstairs,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_view,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_warm,3,2
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_west,4,1.33333333333333
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_what,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_xing1qi1,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_yao4,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_year,2,1
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_you2yong3,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_you3,3,1.5
Stu_3e98398fbd31db9b3a58f520b96a0ae6,response_zhe4,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_above,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_basketball,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_before,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_bi4ye4,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_bottle,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_cake,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_city,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_comfortable,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_company,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_computer,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_correct,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_country,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_dian4ying3,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_dog,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_engineering,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_fang2jian1,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_fast,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_few,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_friend,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_gong1yuan2,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_good,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_hundred,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_hungry,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_jian4,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_jin1tian1,3,2
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_job,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_ke2sou4,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_kitchen,3,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_leng3,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_map,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_mei3li4,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_middle,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_often,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_only,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_problem,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_red,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_ri4,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_salesman,3,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_seaside,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_sheng1huo2,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_sheng1ri4,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_small,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_soup,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_student,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_teacher,4,1.66666666666667
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_time,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+buy,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+call,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+eat,3,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+have,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+introduce,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+live,3,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+practice,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+rest,3,2
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+return,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+smoke,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+swim,3,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+walk+2,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_to+want,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_tomorrow,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_two,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_upstairs,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_very,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_weekdays,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_west,4,1.33333333333333
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_which,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_xian4zai4,3,1.5
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_year,4,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_yi1,2,1
Stu_4233bad6386d416c3d3b3eea9b543b1d,response_zai4,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_above,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_airport,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_all,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_before,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_book,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_car,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_cheng2shi4,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_coach,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_cola,4,1.33333333333333
Stu_4265fc2c834d4c78df1ece2b71150807,response_company,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_computer,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_country,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_cup,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_da4,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_day,4,1.33333333333333
Stu_4265fc2c834d4c78df1ece2b71150807,response_di4zhi3,3,1.5
Stu_4265fc2c834d4c78df1ece2b71150807,response_dian4ying3,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_dish,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_engineering,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_fast,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_father,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_few,3,1.5
Stu_4265fc2c834d4c78df1ece2b71150807,response_happy,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_homework,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_hundred,4,1.33333333333333
Stu_4265fc2c834d4c78df1ece2b71150807,response_jing3se4,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_job,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_ke2sou4,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_liang3,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_life,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_map,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_na3,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_name,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_new,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_nian2,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_now,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_only,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_phone,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_rent,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_room,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_salesman,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_shirt,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_shu1fu,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_slow,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_soup,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_student,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_ticket,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_to+call,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_to+eat,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_to+live,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_to+practice,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_to+swim,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_to+walk+2,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_today,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_tomorrow,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_train,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_upstairs,4,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_very,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_weekdays,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_west,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_what,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_where,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_xia4,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_xin4,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_years,3,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_you,2,1
Stu_4265fc2c834d4c78df1ece2b71150807,response_zhong1jian1,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_above,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_address,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_again,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_airport,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_basketball,3,2
Stu_4374325d69dfd56f911adce7f1265953,response_birthday,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_car,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_city,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_coach,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_cold,3,1.5
Stu_4374325d69dfd56f911adce7f1265953,response_company,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_cup,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_di4tu2,3,1.5
Stu_4374325d69dfd56f911adce7f1265953,response_dian4yuan2,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_doctor,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_engineering,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_father,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_few,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_friend,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_gong1zuo4,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_gou3,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_hai3bian1,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_hao3,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_happy,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_homework,3,1.5
Stu_4374325d69dfd56f911adce7f1265953,response_hui2,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_hundred,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_jiao4,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_li3bian1,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_life,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_middle,3,1.5
Stu_4374325d69dfd56f911adce7f1265953,response_mister,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_money,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_movie,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_nan2,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_new,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_one,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_opportunity,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_park,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_problem,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_red,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_relatively,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_ren2,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_shirt,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_shu1,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_shu1fu,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_shuo1,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_slow,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_small,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_soup,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_student,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_summer,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_teacher,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_ticket,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_time,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_to+cook,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_to+love,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_to+practice,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_to+smoke,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_to+walk,4,1.33333333333333
Stu_4374325d69dfd56f911adce7f1265953,response_to+want,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_upstairs,4,1.66666666666667
Stu_4374325d69dfd56f911adce7f1265953,response_very,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_warm,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_west,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_where,3,1.5
Stu_4374325d69dfd56f911adce7f1265953,response_wonderful,2,1
Stu_4374325d69dfd56f911adce7f1265953,response_year,3,1
Stu_4374325d69dfd56f911adce7f1265953,response_years,4,1
Stu_4374325d69dfd56f911adce7f1265953,response_yi3qian2,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_abroad,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_airport,4,1.66666666666667
Stu_43f1042bc225c5aa843bc53844160aad,response_all,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_birthday,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_boss,3,2
Stu_43f1042bc225c5aa843bc53844160aad,response_cake,3,1
Stu_43f1042bc225c5aa843bc53844160aad,response_car,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_chen4shan1,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_city,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_college,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_comfortable,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_company,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_computer,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_country,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_cup,4,1
Stu_43f1042bc225c5aa843bc53844160aad,response_di4tu2,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_difficult,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_dish,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_dog,4,1
Stu_43f1042bc225c5aa843bc53844160aad,response_dui4,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_e4,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_father,3,1
Stu_43f1042bc225c5aa843bc53844160aad,response_friend,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_gong1zuo4,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_good,4,1
Stu_43f1042bc225c5aa843bc53844160aad,response_huo3che1,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_inside,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_jiao4lian4,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_jin1tian1,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_lao3shi1,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_middle,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_movie,4,1.66666666666667
Stu_43f1042bc225c5aa843bc53844160aad,response_new,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_ni3,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_night,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_now,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_often,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_only,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_opportunity,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_park,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_person,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_phone,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_problem,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_relatively,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_rent,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_salesman,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_shao3,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_shu1,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_slow,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_soup,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_summer,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_time,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_to+call,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_to+cook,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_to+have,4,1.33333333333333
Stu_43f1042bc225c5aa843bc53844160aad,response_to+introduce,4,1.66666666666667
Stu_43f1042bc225c5aa843bc53844160aad,response_to+love,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_to+practice,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_to+swim,3,1
Stu_43f1042bc225c5aa843bc53844160aad,response_to+walk+2,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_to+want,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_tomorrow,3,1.5
Stu_43f1042bc225c5aa843bc53844160aad,response_upstairs,4,1
Stu_43f1042bc225c5aa843bc53844160aad,response_warm,2,1
Stu_43f1042bc225c5aa843bc53844160aad,response_wonderful,3,1.5
