individual,KC,n_opp,mean_time_btw_opp
Stu_61b3df50ac48e568821c6bce350c4073,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,57
Stu_61b3df50ac48e568821c6bce350c4073,DEFINE-CONSTANT-MASS,2,42
Stu_61b3df50ac48e568821c6bce350c4073,DRAW-BODY,3,52.5
Stu_61b3df50ac48e568821c6bce350c4073,DRAW-EFIELD-VECTOR,3,53
Stu_61b3df50ac48e568821c6bce350c4073,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,2,37
Stu_61b3df50ac48e568821c6bce350c4073,DRAW-ROTATE-AXES,2,34
Stu_61b3df50ac48e568821c6bce350c4073,WRITE-KNOWN-VALUE-EQN,3,75
Stu_61b3df50ac48e568821c6bce350c4073,WRITE-NFL-COMPO,2,1
Stu_626a307c8129fa533e5fb242d3fe6e49,COMPO-PARALLEL-AXIS,11,35.3333333333333
Stu_626a307c8129fa533e5fb242d3fe6e49,COMPO-ZERO-VECTOR,2,23
Stu_626a307c8129fa533e5fb242d3fe6e49,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,33
Stu_626a307c8129fa533e5fb242d3fe6e49,DEFINE-CONSTANT-MASS,3,33.5
Stu_626a307c8129fa533e5fb242d3fe6e49,DEFINE-DURATION,2,24
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-BODY,4,33
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-DISPLACEMENT-STRAIGHT,2,34
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-EFIELD-VECTOR,5,26
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,36
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-ROTATE-AXES,2,11
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-UNROTATED-AXES,2,29
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-VELOCITY-AT-REST,2,2
Stu_626a307c8129fa533e5fb242d3fe6e49,DRAW-WEIGHT,2,59
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-CHARGE-FORCE-EFIELD-MAG,3,51
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-G-ON-EARTH,2,54
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-KNOWN-VALUE-EQN,5,41.75
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-LK-NO-S-COMPO,2,24
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-LK-NO-VF-COMPO,3,17
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-NFL-COMPO,2,8
Stu_626a307c8129fa533e5fb242d3fe6e49,WRITE-NSL-COMPO,3,27
Stu_63d21403821b334a50473a3567e4b4f0,COMPO-GENERAL-CASE,4,1
Stu_63d21403821b334a50473a3567e4b4f0,COMPO-PARALLEL-AXIS,11,51.4444444444445
Stu_63d21403821b334a50473a3567e4b4f0,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,49.3333333333333
Stu_63d21403821b334a50473a3567e4b4f0,DEFINE-CONSTANT-MASS,3,32
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-BODY,4,48.6666666666667
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-DISPLACEMENT-STRAIGHT,2,32
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-EFIELD-VECTOR,5,38
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,59.6666666666667
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-ROTATE-AXES,2,24
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-UNROTATED-AXES,2,30
Stu_63d21403821b334a50473a3567e4b4f0,DRAW-VELOCITY-AT-REST,2,7
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,30
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-CHARGE-FORCE-EFIELD-MAG,2,7
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-G-ON-EARTH,2,39
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-IMPLICIT-EQN,2,91
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-KNOWN-VALUE-EQN,5,62.75
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-LK-NO-T-COMPO,2,29
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-NFL-COMPO,3,91
Stu_63d21403821b334a50473a3567e4b4f0,WRITE-NSL-COMPO,3,18
Stu_65c466bb15984c79b2152eb539a7a4f2,COMPO-PARALLEL-AXIS,21,27.2777777777778
Stu_65c466bb15984c79b2152eb539a7a4f2,COMPO-ZERO-VECTOR,2,15
Stu_65c466bb15984c79b2152eb539a7a4f2,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,34
Stu_65c466bb15984c79b2152eb539a7a4f2,DEFINE-CONSTANT-MASS,3,25.5
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-BODY,4,32.6666666666667
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-DISPLACEMENT-STRAIGHT,2,19
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-EFIELD-VECTOR,5,27.25
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,34.6666666666667
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-ROTATE-AXES,2,16
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-UNROTATED-AXES,2,13
Stu_65c466bb15984c79b2152eb539a7a4f2,DRAW-WEIGHT,2,45
Stu_65c466bb15984c79b2152eb539a7a4f2,WRITE-CHARGE-FORCE-EFIELD-COMPO,5,30.3333333333333
Stu_65c466bb15984c79b2152eb539a7a4f2,WRITE-G-ON-EARTH,2,47
Stu_65c466bb15984c79b2152eb539a7a4f2,WRITE-KNOWN-VALUE-EQN,5,40.25
Stu_65c466bb15984c79b2152eb539a7a4f2,WRITE-LK-NO-T-COMPO,2,13
Stu_65c466bb15984c79b2152eb539a7a4f2,WRITE-NFL-COMPO,2,6
Stu_65c466bb15984c79b2152eb539a7a4f2,WRITE-NSL-COMPO,3,22.5
Stu_6638d6f73a1e9e6a650af4787b3fc103,COMPO-PARALLEL-AXIS,24,28.6818181818182
Stu_6638d6f73a1e9e6a650af4787b3fc103,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,27.3333333333333
Stu_6638d6f73a1e9e6a650af4787b3fc103,DEFINE-CONSTANT-MASS,3,24.5
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-BODY,4,29.6666666666667
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-DISPLACEMENT-STRAIGHT,2,23
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-EFIELD-VECTOR,5,32.75
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,28.6666666666667
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-ROTATE-AXES,2,12
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-UNROTATED-AXES,2,19
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-VELOCITY-AT-REST,1,4
Stu_6638d6f73a1e9e6a650af4787b3fc103,DRAW-WEIGHT,2,51
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,21.5
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-CHARGE-FORCE-EFIELD-MAG,2,47
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-G-ON-EARTH,2,51
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-IMPLICIT-EQN,2,20
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-KNOWN-VALUE-EQN,5,42.25
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-LK-NO-T-COMPO,2,26
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-LK-NO-VF-COMPO,2,5
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-NFL-COMPO,2,6
Stu_6638d6f73a1e9e6a650af4787b3fc103,WRITE-NSL-COMPO,2,32
Stu_669a086bc43019f8049b5b804f877550,COMPO-PARALLEL-AXIS,5,50.6666666666667
Stu_669a086bc43019f8049b5b804f877550,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,42.5
Stu_669a086bc43019f8049b5b804f877550,DEFINE-CONSTANT-MASS,2,37
Stu_669a086bc43019f8049b5b804f877550,DRAW-BODY,3,47
Stu_669a086bc43019f8049b5b804f877550,DRAW-EFIELD-VECTOR,3,48.5
Stu_669a086bc43019f8049b5b804f877550,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,44.5
Stu_669a086bc43019f8049b5b804f877550,DRAW-ROTATE-AXES,2,29
Stu_669a086bc43019f8049b5b804f877550,WRITE-CHARGE-FORCE-EFIELD-MAG,2,69
Stu_669a086bc43019f8049b5b804f877550,WRITE-KNOWN-VALUE-EQN,3,83
Stu_669a086bc43019f8049b5b804f877550,WRITE-NFL-COMPO,1,5
Stu_68141ac4be9c16fd6c548900eafd8ac0,COMPO-PARALLEL-AXIS,8,26.5714285714286
Stu_68141ac4be9c16fd6c548900eafd8ac0,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,34
Stu_68141ac4be9c16fd6c548900eafd8ac0,DEFINE-CONSTANT-MASS,3,34.5
Stu_68141ac4be9c16fd6c548900eafd8ac0,DEFINE-DURATION,2,14
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-BODY,4,37
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-DISPLACEMENT-STRAIGHT,2,26
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-EFIELD-VECTOR,4,37
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,30.5
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-ROTATE-AXES,2,14
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-UNROTATED-AXES,2,24
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-VELOCITY-AT-REST,2,4
Stu_68141ac4be9c16fd6c548900eafd8ac0,DRAW-WEIGHT,2,50
Stu_68141ac4be9c16fd6c548900eafd8ac0,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,14
Stu_68141ac4be9c16fd6c548900eafd8ac0,WRITE-CHARGE-FORCE-EFIELD-MAG,3,56.5
Stu_68141ac4be9c16fd6c548900eafd8ac0,WRITE-KNOWN-VALUE-EQN,5,52.25
Stu_68141ac4be9c16fd6c548900eafd8ac0,WRITE-LK-NO-VF-COMPO,2,5
Stu_6d0a294380bd9afb0d6412c7ec4cddca,COMPO-PARALLEL-AXIS,17,35.125
Stu_6d0a294380bd9afb0d6412c7ec4cddca,COMPO-ZERO-VECTOR,2,15
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,33.3333333333333
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DEFINE-CONSTANT-MASS,3,40.5
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-BODY,4,34
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-DISPLACEMENT-STRAIGHT,2,21
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-EFIELD-VECTOR,4,33.6666666666667
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,38.3333333333333
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-ROTATE-AXES,2,7
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-UNROTATED-AXES,2,15
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-VELOCITY-AT-REST,2,1
Stu_6d0a294380bd9afb0d6412c7ec4cddca,DRAW-WEIGHT,2,37
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-CHARGE-FORCE-EFIELD-COMPO,2,47
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-CHARGE-FORCE-EFIELD-MAG,2,49
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-G-ON-EARTH,2,55
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-KNOWN-VALUE-EQN,5,47.75
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-LK-NO-T-COMPO,2,15
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-LK-NO-VF-COMPO,1,4
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-NFL-COMPO,2,16
Stu_6d0a294380bd9afb0d6412c7ec4cddca,WRITE-NSL-COMPO,2,25
Stu_72bf1d76785aea9ef44a000f182fced6,COMPO-PARALLEL-AXIS,14,35.8461538461539
Stu_72bf1d76785aea9ef44a000f182fced6,COMPO-ZERO-VECTOR,2,20
Stu_72bf1d76785aea9ef44a000f182fced6,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,48.3333333333333
Stu_72bf1d76785aea9ef44a000f182fced6,DEFINE-CONSTANT-MASS,3,29.5
Stu_72bf1d76785aea9ef44a000f182fced6,DEFINE-DURATION,2,14
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-BODY,4,48.6666666666667
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-DISPLACEMENT-STRAIGHT,2,11
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-EFIELD-VECTOR,4,49.3333333333333
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,50
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-ROTATE-AXES,2,27
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-UNROTATED-AXES,2,13
Stu_72bf1d76785aea9ef44a000f182fced6,DRAW-WEIGHT,2,54
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-CHARGE-FORCE-EFIELD-MAG,3,59.5
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-G-ON-EARTH,2,46
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-IMPLICIT-EQN,2,20
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-KNOWN-VALUE-EQN,5,62.5
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-LK-NO-T-COMPO,2,16
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-LK-NO-VF-COMPO,2,6
Stu_72bf1d76785aea9ef44a000f182fced6,WRITE-NSL-COMPO,3,29.5
Stu_75bd334c752d0171576cc89fbfe4aa82,COMPO-PARALLEL-AXIS,13,15.5454545454545
Stu_75bd334c752d0171576cc89fbfe4aa82,COMPO-ZERO-VECTOR,2,5
Stu_75bd334c752d0171576cc89fbfe4aa82,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,30
Stu_75bd334c752d0171576cc89fbfe4aa82,DEFINE-CONSTANT-MASS,3,18
Stu_75bd334c752d0171576cc89fbfe4aa82,DEFINE-DURATION,2,8
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-BODY,4,29.3333333333333
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-DISPLACEMENT-STRAIGHT,2,6
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-EFIELD-VECTOR,4,30
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,31.6666666666667
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-ROTATE-AXES,2,18
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-UNROTATED-AXES,2,8
Stu_75bd334c752d0171576cc89fbfe4aa82,DRAW-WEIGHT,2,22
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-CHARGE-FORCE-EFIELD-MAG,3,37.5
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-G-ON-EARTH,2,19
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-KNOWN-VALUE-EQN,5,39
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-LK-NO-S-COMPO,2,8
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-LK-NO-VF-COMPO,2,8
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-NFL-COMPO,2,3
Stu_75bd334c752d0171576cc89fbfe4aa82,WRITE-NSL-COMPO,3,9
Stu_7655499a3faad04774646a0d75de2ad8,COMPO-PARALLEL-AXIS,6,30
Stu_7655499a3faad04774646a0d75de2ad8,COMPO-ZERO-VECTOR,2,7
Stu_7655499a3faad04774646a0d75de2ad8,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,22.6666666666667
Stu_7655499a3faad04774646a0d75de2ad8,DEFINE-CONSTANT-MASS,3,23.5
Stu_7655499a3faad04774646a0d75de2ad8,DEFINE-DURATION,2,16
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-BODY,4,20.6666666666667
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-DISPLACEMENT-STRAIGHT,2,30
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-EFIELD-VECTOR,4,22
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,22
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-ROTATE-AXES,2,6
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-UNROTATED-AXES,2,18
Stu_7655499a3faad04774646a0d75de2ad8,DRAW-WEIGHT,2,37
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,23.5
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-G-ON-EARTH,2,40
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-KNOWN-VALUE-EQN,6,35.2
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-LK-NO-S-COMPO,2,14
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-LK-NO-VF-COMPO,3,20
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-NFL-COMPO,2,1
Stu_7655499a3faad04774646a0d75de2ad8,WRITE-NSL-COMPO,2,24
Stu_7662f2fee5198418116bb156fdb40711,COMPO-PARALLEL-AXIS,8,21.1428571428571
Stu_7662f2fee5198418116bb156fdb40711,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,24.3333333333333
Stu_7662f2fee5198418116bb156fdb40711,DEFINE-CONSTANT-MASS,3,19
Stu_7662f2fee5198418116bb156fdb40711,DRAW-BODY,4,22.6666666666667
Stu_7662f2fee5198418116bb156fdb40711,DRAW-DISPLACEMENT-STRAIGHT,2,18
Stu_7662f2fee5198418116bb156fdb40711,DRAW-EFIELD-VECTOR,5,17.75
Stu_7662f2fee5198418116bb156fdb40711,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,24
Stu_7662f2fee5198418116bb156fdb40711,DRAW-ROTATE-AXES,2,8
Stu_7662f2fee5198418116bb156fdb40711,DRAW-UNROTATED-AXES,2,16
Stu_7662f2fee5198418116bb156fdb40711,DRAW-WEIGHT,2,31
Stu_7662f2fee5198418116bb156fdb40711,WRITE-CHARGE-FORCE-EFIELD-COMPO,5,27.3333333333333
Stu_7662f2fee5198418116bb156fdb40711,WRITE-G-ON-EARTH,2,31
Stu_7662f2fee5198418116bb156fdb40711,WRITE-KNOWN-VALUE-EQN,5,34.5
Stu_7662f2fee5198418116bb156fdb40711,WRITE-LK-NO-T-COMPO,2,15
Stu_7662f2fee5198418116bb156fdb40711,WRITE-NFL-COMPO,2,2
Stu_7662f2fee5198418116bb156fdb40711,WRITE-NSL-COMPO,3,15.5
Stu_772964e89ddfa3574562d856b80bd92f,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,2,33
Stu_772964e89ddfa3574562d856b80bd92f,DRAW-BODY,2,25
Stu_772964e89ddfa3574562d856b80bd92f,DRAW-EFIELD-VECTOR,2,23
Stu_772964e89ddfa3574562d856b80bd92f,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,2,41
Stu_772964e89ddfa3574562d856b80bd92f,DRAW-ROTATE-AXES,3,28
Stu_772964e89ddfa3574562d856b80bd92f,WRITE-NFL-COMPO,2,14
Stu_78299e6d1e97ed605e67141278da5db0,COMPO-PARALLEL-AXIS,6,26.2
Stu_78299e6d1e97ed605e67141278da5db0,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,44
Stu_78299e6d1e97ed605e67141278da5db0,DEFINE-CONSTANT-MASS,2,29
Stu_78299e6d1e97ed605e67141278da5db0,DRAW-BODY,3,44.5
Stu_78299e6d1e97ed605e67141278da5db0,DRAW-EFIELD-VECTOR,3,47
Stu_78299e6d1e97ed605e67141278da5db0,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,3,47.5
Stu_78299e6d1e97ed605e67141278da5db0,DRAW-ROTATE-AXES,2,27
Stu_78299e6d1e97ed605e67141278da5db0,DRAW-VELOCITY-AT-REST,2,1
Stu_78299e6d1e97ed605e67141278da5db0,WRITE-CHARGE-FORCE-EFIELD-MAG,2,79
Stu_78299e6d1e97ed605e67141278da5db0,WRITE-KNOWN-VALUE-EQN,3,61.5
Stu_78299e6d1e97ed605e67141278da5db0,WRITE-NFL-COMPO,2,14
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,COMPO-GENERAL-CASE,2,1
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,COMPO-PARALLEL-AXIS,11,37.2222222222222
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,COMPO-ZERO-VECTOR,2,38
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,41.6666666666667
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DEFINE-CONSTANT-MASS,3,35
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-BODY,4,38.6666666666667
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-DISPLACEMENT-STRAIGHT,2,32
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-EFIELD-VECTOR,5,31
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,39
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-ROTATE-AXES,2,17
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-UNROTATED-AXES,2,33
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,DRAW-VELOCITY-AT-REST,2,4
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,11
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-CHARGE-FORCE-EFIELD-MAG,2,17
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-KNOWN-VALUE-EQN,6,49.8
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-LK-NO-T-COMPO,2,30
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-LK-NO-VF-COMPO,2,17
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-NFL-COMPO,2,1
Stu_7ee4b5e1a58b07fc986dad25fcd7ab39,WRITE-NSL-COMPO,3,34.5
Stu_7f4c5c4a9fe26e01ad09f967653b826b,COMPO-PARALLEL-AXIS,7,24.1666666666667
Stu_7f4c5c4a9fe26e01ad09f967653b826b,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,40.5
Stu_7f4c5c4a9fe26e01ad09f967653b826b,DEFINE-CONSTANT-MASS,2,41
Stu_7f4c5c4a9fe26e01ad09f967653b826b,DRAW-BODY,3,40
Stu_7f4c5c4a9fe26e01ad09f967653b826b,DRAW-EFIELD-VECTOR,3,42
Stu_7f4c5c4a9fe26e01ad09f967653b826b,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,2,20
Stu_7f4c5c4a9fe26e01ad09f967653b826b,DRAW-ROTATE-AXES,2,23
Stu_7f4c5c4a9fe26e01ad09f967653b826b,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,17
Stu_7f4c5c4a9fe26e01ad09f967653b826b,WRITE-KNOWN-VALUE-EQN,3,58
Stu_7f4c5c4a9fe26e01ad09f967653b826b,WRITE-NFL-COMPO,1,16
Stu_82631c60e5fbe1d4a54c0b9c275a811c,COMPO-PARALLEL-AXIS,14,35.6153846153846
Stu_82631c60e5fbe1d4a54c0b9c275a811c,COMPO-ZERO-VECTOR,2,33
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,4,33.3333333333333
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DEFINE-CONSTANT-MASS,3,32
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-BODY,4,32.6666666666667
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-DISPLACEMENT-STRAIGHT,2,25
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-EFIELD-VECTOR,4,34.6666666666667
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,4,37.3333333333333
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-ROTATE-AXES,2,9
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-UNROTATED-AXES,2,23
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-VELOCITY-AT-REST,2,3
Stu_82631c60e5fbe1d4a54c0b9c275a811c,DRAW-WEIGHT,2,46
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-CHARGE-FORCE-EFIELD-COMPO,2,35
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-CHARGE-FORCE-EFIELD-MAG,3,58.5
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-G-ON-EARTH,2,38
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-IMPLICIT-EQN,2,27
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-KNOWN-VALUE-EQN,5,46
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-LK-NO-T-COMPO,2,21
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-NFL-COMPO,3,9.5
Stu_82631c60e5fbe1d4a54c0b9c275a811c,WRITE-NSL-COMPO,3,22
Stu_8903667738e041157ac32c60bcc75a2f,COMPO-PARALLEL-AXIS,3,26
Stu_8903667738e041157ac32c60bcc75a2f,DEFINE-CONSTANT-CHARGE-ON-OBJ-VAR,3,37
Stu_8903667738e041157ac32c60bcc75a2f,DEFINE-CONSTANT-MASS,2,29
Stu_8903667738e041157ac32c60bcc75a2f,DRAW-BODY,3,33.5
Stu_8903667738e041157ac32c60bcc75a2f,DRAW-EFIELD-VECTOR,3,37
Stu_8903667738e041157ac32c60bcc75a2f,DRAW-ELECTRIC-FORCE-GIVEN-FIELD-DIR,2,30
Stu_8903667738e041157ac32c60bcc75a2f,DRAW-ROTATE-AXES,2,19
Stu_8903667738e041157ac32c60bcc75a2f,DRAW-VELOCITY-AT-REST,1,4
Stu_8903667738e041157ac32c60bcc75a2f,WRITE-CHARGE-FORCE-EFIELD-COMPO,3,25.5
Stu_8903667738e041157ac32c60bcc75a2f,WRITE-KNOWN-VALUE-EQN,3,52
Stu_8903667738e041157ac32c60bcc75a2f,WRITE-NFL-COMPO,1,6
